age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
35,7,349795,9,13,2,11,0,4,1,0,0,40,38,0
31,4,229846,8,11,0,8,1,4,0,0,0,40,0,0
26,4,108945,15,10,0,10,4,4,0,0,0,38,38,0
5,4,237498,11,9,4,8,3,4,1,0,0,40,38,0
40,4,188872,4,3,0,14,4,4,1,6497,0,40,38,0
20,4,324019,7,12,4,1,1,4,0,0,0,40,38,0
22,4,82488,15,10,0,12,4,1,0,0,0,38,38,0
37,4,206964,15,10,2,12,0,4,1,0,0,40,38,1
10,4,37088,7,12,4,8,1,4,1,0,0,40,38,0
4,4,152540,11,9,4,1,1,4,0,0,0,35,38,0
48,4,143554,15,10,5,1,1,4,0,0,0,38,38,0
13,4,126242,15,10,2,8,5,4,0,0,0,40,38,0
5,4,127185,6,5,4,7,1,4,0,0,0,40,38,0
9,4,164018,9,13,2,12,0,4,1,4064,0,50,38,0
8,4,210184,1,7,5,3,3,4,1,0,0,40,38,0
18,0,117528,8,11,2,0,5,4,0,0,0,40,38,1
30,4,124973,8,11,2,4,0,4,1,15024,0,50,38,1
6,4,182117,7,12,4,8,3,4,1,0,0,60,38,0
25,4,220049,11,9,2,12,0,2,1,0,0,40,38,1
22,6,247975,15,10,4,3,1,1,1,0,0,30,38,0
38,4,50164,10,16,2,4,0,4,1,0,0,60,38,1
7,7,123160,12,14,3,10,1,1,0,0,0,10,3,0
29,5,219962,9,13,2,7,0,4,1,7298,0,40,0,1
36,4,79324,11,9,2,3,0,4,1,0,0,40,38,1
27,4,129100,1,7,5,8,4,2,0,0,0,60,38,0
23,4,210275,11,9,5,14,4,2,0,0,0,40,38,0
31,4,189462,15,10,2,3,0,4,1,7688,0,40,38,1
9,4,171114,8,11,5,1,4,4,0,0,0,35,38,0
5,4,201799,11,9,4,12,3,4,0,0,0,40,38,0
18,0,200426,11,9,2,0,5,4,0,0,0,12,38,0
3,0,24395,15,10,4,0,4,4,0,0,0,20,38,0
26,4,191149,11,9,0,4,1,4,0,0,0,40,38,0
20,2,34173,11,9,2,8,5,4,0,0,0,25,38,0
13,4,350979,11,9,2,3,0,1,1,0,0,40,24,0
24,4,147314,11,9,2,12,0,0,1,0,0,50,38,0
21,4,136081,14,15,2,10,0,4,1,0,0,60,38,1
60,0,232894,6,5,2,0,0,2,1,0,0,40,38,0
25,6,373403,11,9,2,5,0,4,1,0,0,50,38,0
3,4,120601,11,9,4,14,3,2,1,0,0,40,38,0
19,4,130926,9,13,0,1,1,4,0,3674,0,40,38,0
15,1,72338,8,11,4,10,2,1,1,0,0,40,38,0
10,4,129624,9,13,2,4,0,4,1,0,0,40,38,1
8,7,328697,15,10,0,11,2,4,1,0,0,45,38,0
23,4,191196,12,14,4,4,1,4,1,0,0,40,38,0
1,0,191117,1,7,4,0,3,4,1,0,0,25,38,0
32,4,110243,9,13,2,4,0,4,1,0,0,45,38,1
0,4,181580,1,7,4,8,3,4,0,0,0,16,38,0
12,4,89030,11,9,4,12,4,4,0,0,0,40,38,0
30,4,345493,14,15,2,10,0,1,1,99999,0,55,35,1
7,6,277700,15,10,5,6,3,4,1,0,0,45,38,0
41,0,198478,5,4,2,0,0,4,1,0,0,24,38,0
12,4,250679,11,9,4,3,1,4,1,0,0,40,38,0
28,4,168837,15,10,2,1,5,4,0,0,0,24,2,1
13,4,142675,2,8,2,3,0,4,1,0,0,50,38,0
2,4,299050,15,10,4,1,3,4,1,0,0,20,38,0
42,4,107833,0,6,2,14,0,4,1,0,1485,40,38,1
30,4,121958,5,4,3,8,4,4,0,0,0,30,38,0
24,4,282948,15,10,2,13,0,2,1,3137,0,40,38,0
11,4,176683,7,12,4,10,3,4,1,0,0,40,10,0
29,4,34377,7,12,2,3,0,4,1,0,0,40,38,1
23,6,209833,15,10,2,3,0,4,1,0,0,60,38,0
49,7,41506,0,6,0,8,1,2,0,0,0,40,38,0
13,2,125159,9,13,4,10,1,2,1,14084,0,45,0,1
27,6,147206,15,10,4,3,3,4,1,0,0,12,38,0
41,6,93664,11,9,2,4,0,4,1,15024,0,60,38,1
4,4,315065,5,4,4,8,2,4,1,0,0,48,25,0
42,4,381851,6,5,6,8,4,2,0,0,0,40,38,0
18,2,185769,15,10,2,8,0,4,1,0,0,40,38,0
28,4,186272,6,5,2,1,0,2,1,5178,0,40,38,1
13,4,312667,11,9,2,14,0,4,1,0,0,40,38,0
16,4,343925,11,9,4,6,1,2,1,0,0,40,22,0
9,4,195994,15,10,4,12,1,4,0,0,0,15,38,0
31,4,398843,15,10,5,12,4,2,0,0,0,35,38,0
14,4,73514,11,9,4,12,3,1,0,0,0,40,38,0
19,4,288049,11,9,2,4,0,4,1,0,0,45,38,0
31,4,54759,11,9,0,10,4,4,0,0,0,38,38,0
13,4,155343,11,9,2,3,0,4,1,5013,0,40,38,0
16,4,401104,11,9,2,6,0,4,1,0,0,50,38,1
2,0,124884,6,5,4,0,1,4,0,0,0,25,38,0
20,2,287306,7,12,2,10,5,2,0,99999,0,40,0,1
36,4,113995,9,13,2,4,0,4,1,0,0,45,38,1
1,4,146378,15,10,4,8,3,4,0,0,0,40,0,0
21,4,111499,15,10,2,14,0,4,1,7298,0,50,38,1
17,4,34374,15,10,4,8,1,4,1,0,0,50,38,0
28,4,162187,9,13,2,12,0,4,1,0,0,52,38,1
16,2,147654,8,11,2,10,0,4,1,0,0,60,38,0
18,4,182467,8,11,2,3,5,4,0,0,0,44,38,0
5,4,183970,11,9,4,6,3,2,1,0,0,40,38,0
18,4,332588,11,9,0,8,4,4,0,0,0,30,38,0
28,4,26781,11,9,2,10,0,0,1,0,0,8,38,0
0,4,48610,1,7,4,5,3,4,1,0,0,45,38,0
33,4,162632,11,9,2,4,0,4,1,0,0,45,38,0
21,2,91711,9,13,2,10,0,4,1,0,0,50,38,1
16,4,198003,15,10,2,3,0,4,1,7298,0,50,38,1
29,4,179048,11,9,2,12,0,4,1,0,0,35,0,0
8,4,262778,9,13,4,12,1,4,0,6849,0,50,38,0
47,4,102470,11,9,2,3,0,4,1,0,0,40,38,0
45,6,123170,15,10,2,4,0,4,1,0,0,10,38,0
15,4,164243,11,9,2,13,0,4,1,0,0,60,38,1
0,4,262511,1,7,4,12,3,4,1,0,0,20,38,0
44,4,51170,11,9,2,3,0,4,1,0,0,55,38,0
23,7,91949,10,16,4,10,1,2,0,0,0,40,38,0
4,4,123727,11,9,4,4,2,4,0,0,0,40,38,0
22,4,173175,9,13,2,4,0,4,1,15024,0,50,38,1
18,6,120301,15,10,2,4,0,4,1,0,0,45,38,0
12,4,250967,8,11,2,10,0,4,1,0,0,40,38,0
10,1,285432,7,12,4,14,1,2,1,0,0,40,38,0
3,4,36235,7,12,4,1,1,4,0,0,0,40,38,0
17,0,317219,15,10,2,0,5,4,0,0,0,20,38,1
34,2,110965,12,14,4,10,3,4,1,0,0,40,38,0
28,4,123283,11,9,5,7,4,2,0,0,0,15,38,0
3,0,249087,15,10,4,0,3,4,0,0,0,40,38,0
14,4,152940,15,10,2,3,0,4,1,0,0,40,38,0
12,4,376680,11,9,4,13,3,2,1,0,0,40,38,0
39,4,231232,9,13,2,1,0,4,1,0,0,30,2,0
38,6,168625,15,10,0,13,1,4,0,0,0,12,38,1
9,4,33939,15,10,4,13,3,4,1,0,0,20,38,0
29,4,155659,15,10,2,3,0,4,1,15024,0,45,38,1
15,2,190228,11,9,2,8,0,4,1,0,0,40,38,0
11,4,216178,11,9,2,12,0,4,1,0,0,40,38,0
10,4,587310,5,4,4,8,2,4,1,0,0,35,13,0
6,4,155919,6,5,3,3,1,4,1,0,0,40,25,0
42,4,227386,0,6,2,3,0,4,1,0,0,40,38,0
9,4,138152,2,8,4,3,2,3,1,0,0,48,13,0
19,4,167482,0,6,4,6,1,4,1,0,0,40,38,0
1,4,57957,11,9,4,12,3,4,0,0,0,15,38,0
16,4,157747,6,5,0,6,1,4,1,0,0,70,38,0
43,6,88570,8,11,2,14,5,4,0,0,0,15,11,1
23,4,273308,11,9,0,7,4,4,0,0,0,48,25,0
31,4,216292,11,9,2,5,0,4,1,0,0,43,38,0
10,6,131298,0,6,2,3,0,4,1,0,0,48,38,0
2,4,386378,15,10,4,8,3,4,1,0,0,20,38,0
21,4,179668,9,13,2,10,0,4,1,0,0,50,38,1
9,4,210812,15,10,0,3,1,4,1,0,0,43,38,0
28,1,311671,8,11,2,11,0,4,1,3908,0,40,38,0
3,4,215247,15,10,4,1,3,4,0,0,0,20,38,0
15,1,125856,11,9,0,3,4,4,1,0,0,40,38,0
5,4,74631,15,10,4,6,3,4,0,0,0,13,38,0
5,4,24008,11,9,4,1,1,4,1,0,0,40,38,0
21,7,354591,11,9,4,8,4,2,0,114,0,38,38,0
17,4,155343,11,9,2,3,0,4,1,0,1848,50,38,1
29,4,308334,3,2,6,8,4,3,0,0,0,30,25,0
22,4,245361,9,13,0,4,1,4,0,0,0,25,38,0
62,6,158319,11,9,6,8,1,4,0,0,0,24,38,0
43,0,204486,9,13,2,0,0,4,1,0,0,8,38,1
7,4,314823,11,9,4,12,3,4,1,0,0,40,6,0
14,4,211334,15,10,2,3,0,4,1,2407,0,65,38,0
20,6,73199,9,13,2,12,0,1,1,3137,0,77,39,0
6,4,126550,11,9,4,3,2,4,1,0,0,40,38,0
14,4,260782,15,10,2,14,0,4,1,0,1579,45,8,0
12,4,114224,9,13,2,10,0,4,1,0,0,40,38,1
5,7,64292,9,13,4,10,3,4,0,0,0,43,38,0
52,0,628797,15,10,6,0,1,4,0,0,0,20,38,0
38,2,219775,11,9,0,8,4,4,0,0,0,38,38,0
26,4,212894,11,9,0,3,2,4,1,0,0,40,38,0
6,4,260019,5,4,4,5,4,3,1,0,0,36,25,0
12,4,228075,11,9,4,1,4,4,1,0,0,35,25,0
5,4,239806,8,11,4,8,2,4,0,0,0,40,25,0
5,4,324637,15,10,4,12,1,4,1,0,0,42,38,0
8,4,163620,11,9,2,4,0,4,1,7298,0,84,38,1
12,4,194200,15,10,4,7,3,4,1,0,0,45,38,0
8,7,129200,15,10,4,14,1,2,1,0,0,40,38,0
16,1,207172,11,9,4,4,1,4,0,0,0,40,38,0
16,4,135312,9,13,4,10,1,4,1,0,0,40,38,1
14,4,100734,10,16,4,10,1,4,0,0,0,28,38,0
13,2,226443,12,14,2,10,0,4,1,0,1887,45,38,1
38,4,110871,9,13,2,12,0,4,1,0,0,40,38,0
19,4,192704,2,8,4,4,1,4,1,4650,0,50,38,0
30,0,224108,11,9,6,0,4,4,0,0,0,40,38,0
11,4,78870,9,13,4,12,1,4,1,8614,0,40,38,1
25,4,107762,12,14,2,10,0,4,1,0,0,40,38,1
34,4,183611,7,12,0,4,4,4,1,0,0,55,11,0
45,2,249078,9,13,0,10,1,2,0,0,0,40,38,0
48,5,208452,15,10,2,12,0,4,1,0,0,35,38,1
6,4,302195,9,13,2,10,0,4,1,0,0,40,38,0
43,0,199947,11,9,2,0,0,4,1,0,0,32,38,0
30,4,379118,5,4,2,3,0,2,1,0,0,60,38,1
33,5,174855,11,9,0,4,4,4,0,0,0,40,38,0
53,0,173736,9,13,2,0,0,4,1,0,0,6,38,0
15,6,39369,9,13,2,3,0,4,1,0,0,40,38,0
20,1,196348,15,10,2,7,0,4,1,0,0,40,38,0
14,4,340917,11,9,4,3,4,4,1,14344,0,40,38,1
59,4,97077,0,6,6,12,4,2,0,0,0,12,38,0
37,4,200098,9,13,0,12,1,2,0,0,0,60,38,0
15,1,127651,9,13,2,10,0,4,1,0,0,40,38,1
14,4,315128,15,10,4,1,1,4,0,0,0,52,38,0
14,1,206823,9,13,0,11,1,4,1,0,0,50,38,1
48,6,316093,14,15,0,10,1,4,1,0,1668,40,38,0
13,4,112115,11,9,2,7,0,4,1,0,0,60,20,1
46,0,203821,11,9,2,0,0,4,1,0,0,40,38,0
4,4,250051,15,10,4,10,3,4,0,0,0,10,38,0
23,1,298635,12,14,2,13,0,1,1,0,1902,40,29,1
9,7,109193,15,10,4,3,1,4,0,0,0,40,38,0
1,4,130849,1,7,4,8,3,4,0,0,0,8,38,0
17,2,43959,11,9,2,8,0,4,1,0,0,50,38,0
49,2,222810,15,10,0,8,2,4,0,7896,0,40,0,1
27,6,27242,15,10,4,5,3,4,1,0,0,60,38,0
13,4,53158,7,12,4,13,1,4,0,0,0,40,38,0
19,6,206520,9,13,4,3,3,4,1,0,0,40,38,0
14,4,164190,15,10,2,10,0,4,1,0,0,50,38,1
5,4,287988,15,10,4,12,1,4,1,0,0,20,38,0
11,0,200819,5,4,0,0,3,4,1,0,0,84,38,0
6,4,83891,11,9,4,12,3,1,1,0,0,40,38,0
32,4,65087,12,14,2,4,0,4,1,15024,0,50,38,1
22,6,363418,9,13,5,3,3,4,1,0,0,35,38,0
50,0,182378,9,13,2,0,0,4,1,9386,0,60,38,1
2,4,278870,15,10,4,6,3,4,1,0,0,16,38,0
13,4,174789,7,12,2,4,0,4,1,0,1848,50,38,1
8,4,228608,15,10,4,3,2,1,0,0,0,40,1,0
7,4,184400,11,9,4,14,3,1,1,0,0,30,0,0
29,4,263568,11,9,2,7,0,4,1,0,0,40,38,0
20,4,117381,12,14,2,10,0,4,1,0,0,45,38,0
24,1,83411,11,9,2,8,0,4,1,0,0,40,38,0
23,6,49156,15,10,2,10,0,4,1,0,0,20,38,0
27,4,421449,11,9,0,1,4,4,0,0,0,40,38,0
15,4,238944,11,9,2,7,0,4,1,0,0,40,38,0
41,4,188982,11,9,2,6,0,2,1,0,0,20,38,1
31,4,175925,11,9,2,7,0,4,1,0,0,48,38,0
17,4,164190,9,13,2,4,0,4,1,0,0,40,38,0
12,4,232914,8,11,4,1,3,2,0,0,0,40,38,0
29,5,120121,9,13,2,12,0,4,1,0,0,50,38,1
19,2,180805,11,9,4,14,1,1,1,0,0,40,38,0
42,2,161944,9,13,4,1,1,4,1,0,0,38,38,0
12,4,319149,2,8,2,14,0,4,1,0,0,40,25,0
33,0,22428,12,14,4,0,1,4,1,0,0,40,38,0
8,4,290528,11,9,2,7,0,4,1,0,0,40,38,0
10,4,123984,7,12,4,8,1,1,0,0,0,35,29,0
31,4,34186,11,9,2,5,0,4,1,0,0,70,38,0
34,1,282680,10,16,4,10,1,4,0,0,1564,70,38,1
19,4,183892,11,9,0,14,1,4,1,8614,0,45,38,1
25,2,195124,1,7,0,12,4,4,1,7430,0,50,32,1
32,7,55938,9,13,2,1,0,4,1,0,0,40,38,1
16,4,209900,15,10,4,13,3,4,1,0,0,20,38,0
23,4,179717,9,13,0,12,1,4,1,0,1564,60,38,1
9,4,150361,9,13,4,10,1,4,0,0,0,40,38,0
52,0,164102,11,9,0,0,1,4,0,0,0,40,38,1
42,4,252714,11,9,2,7,0,4,1,0,0,30,21,0
13,4,205204,11,9,4,1,3,4,0,0,0,40,38,0
14,2,168906,7,12,2,1,5,4,0,0,0,35,38,0
13,4,112115,9,13,2,4,0,4,1,0,0,50,38,1
10,4,116531,9,13,4,4,1,4,0,0,0,40,38,0
3,0,202994,15,10,4,0,3,4,0,0,0,16,38,0
39,4,191917,7,12,0,1,4,4,0,4101,0,40,38,0
7,4,341294,11,9,2,7,0,4,1,0,0,40,38,0
30,4,216734,9,13,0,12,4,4,0,0,0,50,38,0
34,4,182187,9,13,4,10,1,2,1,0,0,35,38,0
17,4,424988,11,9,2,3,0,4,1,0,0,45,38,0
30,4,379118,11,9,0,8,4,2,1,0,0,9,38,0
30,4,168232,15,10,2,1,0,4,1,0,0,44,38,1
3,4,147171,15,10,4,1,4,1,0,0,0,40,39,0
17,5,207668,11,9,2,3,0,4,1,0,0,54,0,1
14,4,193650,1,7,0,8,1,4,0,0,0,40,38,0
25,4,200187,8,11,0,8,4,4,0,0,0,32,38,0
35,4,188644,4,3,3,3,2,4,1,0,0,40,25,0
39,4,398067,11,9,6,1,1,4,0,0,0,40,38,0
36,4,29658,11,9,2,3,0,4,1,0,0,40,38,1
9,4,154966,15,10,2,12,0,4,1,0,0,50,38,1
64,4,364099,15,10,0,1,1,4,0,0,0,20,38,0
11,0,291374,0,6,4,0,4,2,0,0,0,40,38,0
40,1,97837,15,10,0,10,1,4,1,0,0,48,38,1
17,4,117983,11,9,4,1,1,4,0,0,0,40,38,0
14,0,345497,0,6,2,0,0,4,1,0,0,40,38,0
7,4,64167,8,11,4,13,4,2,0,0,0,40,38,0
3,4,315877,11,9,4,8,4,4,1,0,2001,40,38,0
51,1,232151,15,10,0,1,2,2,0,2346,0,40,38,0
43,4,225526,11,9,5,12,1,4,0,0,0,32,38,0
20,1,289653,15,10,2,3,0,4,1,0,0,40,38,0
8,4,179462,5,4,4,6,4,4,1,0,0,40,38,0
19,1,67317,11,9,2,1,0,4,1,0,0,40,38,0
28,4,77764,7,12,2,3,0,4,1,0,0,40,38,0
17,4,253438,15,10,2,4,0,4,1,0,0,60,38,1
14,4,150309,9,13,5,4,1,4,0,0,0,70,38,0
30,6,83064,9,13,2,5,0,4,1,0,0,60,38,0
43,6,376973,11,9,2,3,0,4,1,0,0,42,38,1
58,4,311184,9,13,2,4,0,4,1,0,0,24,38,0
26,2,159449,15,10,2,11,0,4,1,0,0,40,38,0
1,4,168288,11,9,4,6,3,4,1,0,0,40,38,0
8,4,74883,9,13,4,13,1,1,0,0,1092,40,29,0
3,4,275190,11,9,4,1,3,4,0,0,0,40,38,0
15,4,189838,11,9,4,12,1,4,0,0,0,50,38,0
40,5,101338,9,13,2,4,0,4,1,0,0,20,38,0
26,4,331894,15,10,2,14,0,4,1,0,0,60,38,1
1,6,40293,11,9,4,5,2,4,1,0,0,40,38,0
24,2,88904,9,13,5,10,4,2,0,0,0,40,38,0
31,4,145041,11,9,4,7,2,4,1,0,0,40,6,0
18,4,46385,11,9,2,14,0,4,1,5178,0,90,38,1
24,7,363591,8,11,2,4,0,4,1,0,0,40,38,0
6,4,183327,11,9,4,3,3,2,0,0,1594,20,38,0
15,7,182556,9,13,2,11,0,4,1,0,1887,45,38,1
16,4,267859,11,9,4,3,3,4,1,0,0,40,8,0
41,4,190747,11,9,2,7,0,4,1,0,0,40,38,0
5,4,162869,15,10,4,12,2,4,1,0,0,65,38,0
16,4,141229,15,10,0,8,1,4,0,0,0,50,38,0
25,6,174216,14,15,2,10,0,4,1,0,0,38,38,1
8,4,366416,11,9,4,1,3,4,0,0,0,40,38,0
22,4,172538,11,9,2,10,0,4,1,0,0,50,38,1
18,4,193026,9,13,2,12,0,4,1,0,0,45,38,1
33,4,184424,15,10,2,1,5,4,0,0,1902,38,38,1
32,2,337768,12,14,2,4,0,4,1,0,0,50,38,1
8,2,179059,9,13,4,10,3,4,1,0,0,40,38,0
30,1,99549,15,10,0,1,4,2,0,0,0,40,38,0
29,4,72619,15,10,2,4,5,4,0,0,0,40,38,1
25,7,55764,7,12,0,10,1,2,1,0,0,40,38,0
20,4,30267,1,7,4,14,1,4,1,0,0,60,38,1
8,4,308144,9,13,4,3,1,4,1,0,0,40,25,0
12,4,206351,0,6,2,3,0,4,1,5013,0,40,38,0
9,4,282304,15,10,4,12,1,4,1,0,0,45,38,0
9,0,176077,15,10,4,0,4,4,0,0,0,40,38,0
28,5,142719,9,13,2,4,0,4,1,0,0,40,38,1
17,4,114973,11,9,5,4,4,4,0,0,0,30,38,0
16,1,159548,7,12,4,1,4,2,0,0,0,40,38,0
26,4,91209,9,13,2,4,0,4,1,0,0,40,38,1
11,4,196564,11,9,2,3,0,4,1,0,0,45,38,0
34,6,149220,15,10,2,5,0,4,1,0,0,75,38,0
4,4,169699,15,10,4,8,1,4,0,0,0,35,38,0
6,4,218215,7,12,4,8,3,4,0,0,0,35,38,0
13,4,156718,11,9,4,13,1,4,0,0,0,40,38,0
29,4,55720,12,14,2,4,0,4,1,0,0,45,38,1
21,5,257250,11,9,4,5,1,4,1,0,0,50,38,0
3,4,194630,11,9,4,12,1,4,1,0,0,40,38,0
19,4,398931,9,13,2,10,0,4,1,0,1485,50,38,1
20,6,362062,14,15,2,10,0,4,1,99999,0,50,38,1
27,2,101593,12,14,4,10,1,4,1,0,1876,42,38,0
16,4,196266,11,9,2,3,0,4,1,0,0,40,38,1
28,2,197332,9,13,4,4,1,4,1,0,0,40,38,0
30,4,97842,15,10,2,3,0,4,1,0,0,40,38,0
37,4,86837,11,9,2,3,0,1,1,0,1902,40,38,1
0,4,57324,0,6,4,8,3,4,1,0,0,30,38,0
26,4,116852,11,9,2,4,5,4,0,0,0,36,31,1
28,4,154430,9,13,6,10,1,4,0,10520,0,50,38,1
20,4,38468,15,10,4,1,1,4,0,0,0,40,38,0
27,2,188808,8,11,2,3,0,4,1,0,0,40,38,1
38,2,177163,12,14,6,10,4,4,0,914,0,50,38,0
24,4,187322,11,9,2,7,0,4,1,0,0,48,38,0
6,4,107578,9,13,4,1,3,4,0,2174,0,40,38,0
21,4,168680,15,10,4,1,3,2,0,0,0,40,38,0
6,4,256755,9,13,4,6,2,4,0,0,0,40,5,0
18,4,360799,11,9,2,3,0,4,1,7298,0,40,38,1
1,4,188476,1,7,4,4,3,4,1,0,0,20,38,0
30,4,30457,8,11,2,8,0,4,1,0,0,40,38,0
8,4,252752,15,10,4,10,1,4,0,0,0,8,38,0
24,6,443508,11,9,2,4,0,4,1,0,0,50,38,0
6,4,244408,15,10,4,1,2,1,0,0,0,24,39,0
24,4,178983,11,9,2,1,5,4,0,0,0,40,38,0
9,4,143068,15,10,2,4,0,4,1,2407,0,50,38,0
13,2,247328,15,10,4,1,1,4,1,0,0,40,38,0
25,4,201732,15,10,2,12,0,4,1,0,0,40,38,1
18,4,246829,11,9,0,4,4,4,0,0,0,40,38,0
11,0,290267,9,13,4,0,1,4,1,0,0,18,38,0
12,4,119170,15,10,5,13,4,4,0,0,0,40,38,0
4,4,207923,15,10,3,1,3,4,0,0,0,15,38,0
31,7,170142,12,14,0,10,1,4,1,0,0,40,38,1
27,6,187164,11,9,0,14,4,4,1,0,0,60,38,0
17,2,303867,6,5,4,8,3,4,1,0,0,40,38,0
2,4,291429,11,9,4,8,3,4,0,0,0,25,38,0
15,4,213179,15,10,0,3,3,4,1,0,0,40,38,1
14,7,111843,7,12,5,8,4,2,0,0,0,40,38,0
8,4,297154,11,9,2,6,0,4,1,2407,0,40,38,0
30,1,68493,11,9,2,1,0,2,1,0,0,40,38,1
29,1,340718,1,7,6,1,1,4,0,0,0,40,38,0
1,4,194059,2,8,4,1,3,4,1,0,0,40,38,0
14,4,47296,15,10,2,1,5,4,0,0,1740,20,38,0
11,7,286310,11,9,2,1,3,4,0,0,0,40,38,0
21,4,207202,11,9,2,7,0,4,1,0,0,48,38,1
16,5,132601,11,9,2,3,0,4,1,0,0,40,38,1
0,0,139183,0,6,4,0,3,4,0,0,0,15,38,0
24,4,160785,8,11,2,4,0,4,1,0,0,40,38,1
29,4,117849,15,10,2,12,0,4,1,15024,0,40,38,1
21,2,225605,15,10,2,10,0,4,1,0,0,44,38,0
7,4,190290,9,13,4,12,1,4,1,0,0,60,38,0
32,4,164799,11,9,2,7,0,4,1,0,0,40,38,1
43,1,21876,15,10,0,10,1,0,0,0,0,40,38,0
27,4,160785,9,13,2,12,0,4,1,0,0,60,38,1
46,5,272425,8,11,2,4,0,4,1,0,0,40,38,1
23,4,168538,11,9,2,12,0,4,1,0,0,60,38,1
28,5,204205,15,10,2,4,0,4,1,0,0,50,38,1
32,4,142287,15,10,2,1,0,4,1,0,1902,50,38,1
19,4,169926,11,9,0,12,1,4,0,0,0,40,38,0
48,2,205024,11,9,2,8,0,4,1,0,0,8,38,0
24,4,374764,9,13,6,4,4,4,1,0,0,20,38,0
8,4,108779,12,14,5,8,3,4,0,0,0,40,38,0
3,0,293136,15,10,4,0,3,4,0,0,0,35,38,0
43,4,227332,8,11,6,1,1,4,1,0,0,40,38,0
0,2,246308,1,7,4,10,3,4,0,0,0,20,32,0
11,4,51331,7,12,2,4,5,4,0,0,0,16,38,1
14,4,153078,7,12,4,3,3,3,1,0,0,50,38,0
30,4,169180,12,14,4,10,1,4,0,0,0,35,38,0
28,6,193451,15,10,2,14,0,4,1,0,0,45,38,0
34,4,305147,9,13,4,10,1,4,1,0,0,40,38,0
6,4,138892,11,9,4,7,3,2,1,0,0,40,38,0
27,6,402397,12,14,2,4,5,4,0,0,1902,60,38,1
17,4,223267,11,9,4,4,2,4,1,0,0,50,38,0
2,4,29250,15,10,4,10,3,4,1,0,0,10,38,0
34,0,203953,11,9,2,0,0,4,1,0,0,40,38,1
29,7,29696,11,9,2,14,0,4,1,0,0,40,38,0
13,4,315640,10,16,2,10,0,1,1,0,1977,40,3,1
20,4,632613,0,6,2,5,0,4,1,0,0,35,25,0
39,4,282023,14,15,2,10,0,4,1,0,0,45,38,1
12,4,77760,11,9,2,1,0,4,1,0,0,45,38,0
29,6,148599,12,14,2,3,0,4,1,0,0,50,38,1
38,4,414994,11,9,2,3,0,4,1,0,0,40,38,0
28,4,339863,9,13,0,12,1,4,1,8614,0,48,38,1
17,4,499249,11,9,3,6,1,4,1,0,0,40,13,0
28,0,144354,6,5,5,0,3,2,1,0,0,40,38,0
24,4,252058,9,13,4,1,1,4,1,0,0,40,38,0
5,0,99543,15,10,4,0,3,4,1,0,0,20,38,0
17,4,117963,14,15,2,10,0,4,1,0,0,50,38,1
10,4,194652,11,9,4,3,3,2,1,0,0,40,38,0
12,4,299705,15,10,4,6,4,2,1,0,0,37,38,0
2,1,27433,2,8,4,8,3,4,0,0,0,30,38,0
30,2,39986,9,13,2,10,0,4,1,0,0,40,38,0
26,5,135342,15,10,2,4,0,4,1,0,0,50,38,1
35,4,270142,8,11,5,4,4,2,0,0,0,60,38,0
16,6,118267,7,12,0,12,1,4,1,0,0,60,38,0
12,4,266043,6,5,2,14,0,4,1,0,0,40,38,0
6,4,35633,11,9,2,6,0,4,1,0,0,40,38,0
6,4,74568,15,10,4,4,1,4,1,0,0,40,38,0
22,4,214816,9,13,2,4,0,4,1,0,0,60,38,0
26,4,222971,4,3,4,7,4,4,0,0,0,40,25,0
14,4,259425,11,9,2,3,0,4,1,0,0,40,38,1
30,5,212120,11,9,2,3,0,4,1,0,0,40,38,1
9,4,245880,11,9,4,1,1,4,1,0,0,60,38,0
41,2,54947,15,10,4,10,1,4,0,0,0,55,38,0
30,5,79627,14,15,0,10,1,4,1,27828,0,50,38,1
38,4,151474,9,13,4,13,2,4,0,0,1590,38,38,0
9,4,132661,11,9,2,4,5,4,0,5013,0,40,38,0
11,4,161674,11,9,4,7,4,4,0,0,0,40,38,0
19,4,62346,11,9,2,3,0,2,1,0,0,40,38,0
23,4,227236,11,9,2,12,0,4,1,0,0,50,38,0
2,4,283033,1,7,4,8,1,4,1,0,0,40,38,0
46,6,298249,9,13,2,12,0,4,1,10605,0,40,38,1
25,4,251229,9,13,2,14,0,4,1,0,0,40,38,0
59,4,199949,6,5,2,11,0,4,1,0,0,13,38,0
6,7,305498,8,11,4,13,1,4,0,0,0,40,38,0
21,6,203836,4,3,4,14,1,4,1,0,0,40,38,0
16,7,79440,12,14,4,10,1,1,1,0,0,30,23,0
31,2,142719,12,14,2,10,0,4,1,0,0,40,38,1
39,4,119859,15,10,0,14,1,4,1,0,0,40,38,1
15,4,141410,11,9,2,7,0,2,1,0,0,40,38,0
27,2,202872,15,10,0,10,4,4,0,0,0,25,38,0
10,4,198813,11,9,0,1,3,2,0,0,0,40,38,0
16,1,129707,15,10,4,4,1,4,1,0,0,50,38,0
5,4,445758,4,3,4,6,1,4,1,0,0,40,25,0
1,0,30246,15,10,4,0,3,4,0,0,0,20,38,0
27,4,173981,11,9,2,3,0,4,1,0,0,40,38,0
25,4,108506,11,9,2,14,0,0,1,0,0,60,38,0
17,4,134886,15,10,4,1,1,4,0,0,0,40,38,0
